# written by a dog's breakfast of mtpy (Kirkby et al.) and pandas assembled Oliver Azevedo, plus M3D from University of Alberta, 2018. Based on M3DET by Ersan Turkoglu (2006).
# Period(s) Code GG_Lat GG_Lon X(m) Y(m) Z(m) Component Real Imag Error
> Full_Impedance
> exp(+i\omega t)
> [mV/km]/[nT]
> 0.00
> 10.0836 -85.3647
> 35 36
0.02761699 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX -14.69199 -8.188012 2.9427633737637717
0.02761699 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXY 117.3218 141.2216 5.86909751742939
0.02761699 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYX -54.58334 -93.78942 2.730051007456547
0.02761699 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYY 9.108325 2.386467 1.811745094471589
0.04436695 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX -15.95198 -9.705134 3.1925594361418836
0.04436695 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXY 86.09656 101.374 4.30621440837655
0.04436695 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYX -38.68158 -64.73026 1.9345636712165988
0.04436695 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYY 8.678314 5.797159 1.7348618853374351
0.07127584 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX -9.640921 -6.724369 1.9268258995015721
0.07127584 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXY 71.04447 79.29445 3.548990075566693
0.07127584 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYX -31.76393 -47.97396 1.5856508875981232
0.07127584 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZYY 5.321274 3.253143 1.062609240287668
0.1145048 NIC06 10.1371 -85.039 6000.0 34000.0 100.0 ZXX -7.456353 -4.984178 1.4951322596654828
